day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-08-27,-1.4277552633098507,1.0,-0.3355675612496381,1.0,1.0
2022-08-28,2.7161647245851506,1.0,1.152671095630221,1.0,1.0
2022-08-29,1.0253581510835068,1.0,-0.49862738406475854,1.0,1.0
2022-08-30,-0.21838401287348239,1.0,-0.7539565336301094,1.0,1.0
2022-08-31,-0.13757103441551388,0.11428681015102382,-0.6262919588474339,0.1805449730922538,2.0
2022-09-02,-0.40311183582125015,1.114973442551044,0.7031198558085913,0.15794753038183085,2.0
2022-09-06,-0.06456642329295144,1.0,-0.47869812540968015,1.0,1.0
2022-09-07,-0.30025742291096985,0.6812706503075341,0.24419661931035255,1.3236899663808495,3.0
2022-09-08,-0.07304059952709156,1.0,-0.6277771968106414,1.0,1.0
2022-09-09,-1.003609737118466,1.0,-0.49862738406475854,1.0,1.0
2022-09-14,0.19884289954439427,1.7005248268799045,0.4722032281401316,1.3729618185471306,2.0
2022-09-16,-0.21838401287348239,1.0,-0.7539565336301094,1.0,1.0
2022-09-19,-0.1942038565156205,1.5893166084043646,-0.07047997301669517,0.8409804820959005,4.0
2022-09-21,-0.18580839839327196,1.0,-0.5412468159969932,1.0,1.0
2022-09-22,-0.6911930773387135,1.1607659728860247,-0.5782098578093801,0.24854333248766308,2.0
2022-09-23,0.7409601290078156,0.2491651983254065,1.8662070399858466,1.4761499508505622,2.0
2022-09-25,-0.5096565459960913,0.6825086118572786,-0.07167629120350696,1.4113934333353502,5.0
2022-09-26,-0.9039332455206249,1.1223803399697239,-0.12858811004298915,1.2485336093562256,7.0
2022-09-27,0.04289444074833703,0.8922357448049586,-0.03960017220526508,1.0449119016449118,15.0
2022-09-28,-0.3514267499330015,1.2509061973894748,-0.25524538814701087,0.6829000913017796,19.0
2022-09-29,-0.15635153522159426,0.5142621416272346,-0.18892568446976948,0.7227939552087904,26.0
2022-09-30,-0.09686487125278762,0.6214037982696782,-0.3447709119661426,0.5172936095489002,17.0
2022-10-01,-0.0038077037964321585,1.4740964400742007,0.49866490388642454,1.4990993443543454,11.0
2022-10-02,-0.4228596981835458,0.9410739947262294,1.7214511959411711,1.142206236334726,7.0
2022-10-03,-0.6872891018348655,0.8478064446600079,-0.32685200540228365,0.3386797273671674,17.0
2022-10-04,-0.0795513098733224,0.8250290211140975,0.009827209476235832,0.9377316272612111,25.0
2022-10-05,0.19416120367046033,0.8125505019842254,-0.17666463142297056,0.9122603372128092,17.0
2022-10-06,0.11617568072169795,0.9519617205238056,0.20352773301917884,1.0524515023985144,25.0
2022-10-07,-0.08805280422468806,0.8005434207786398,-0.0019811039355458067,0.8747459842808143,29.0
2022-10-08,-0.5732362559208577,1.082269899016606,0.008688057711407526,1.0590534455312197,15.0
2022-10-09,0.03865820272710668,0.9456006535161264,-0.06828686480634874,1.0167427955903874,19.0
2022-10-10,-0.08622723863205163,0.9645630713644179,-0.30810701855838796,0.49247214434866027,42.0
2022-10-11,-0.07584386510601206,1.063863977791174,-0.06830606406169983,0.6683426919835177,46.0
2022-10-12,-0.034966950804716165,0.6391398734578554,-0.14132620372706162,0.6534218011069135,45.0
2022-10-13,0.07063676763453788,1.2666847925419964,-0.11963744156137782,0.9054879294501027,55.0
2022-10-14,-0.2947363234533573,1.065791574973702,0.09916190927341165,1.0961502436180244,34.0
2022-10-15,-0.041767228519340435,1.1490693015404863,0.6519368178175603,2.1866949461081115,21.0
2022-10-16,-0.2226148336987759,0.8378882655975627,-0.16291271620808503,0.49315459781135057,16.0
2022-10-17,-0.16363621863588926,0.6981849646114917,0.22137074130428172,1.3005041559550403,40.0
2022-10-18,0.04097244003130308,1.0314699681898316,0.22211889180392505,1.0670568104887748,69.0
2022-10-19,0.23353129927525115,0.9274718156315785,0.0889473082111007,1.0326575381584469,49.0
2022-10-20,-0.03513284466759936,0.9721956333579571,0.2387090557427076,1.2292713564993272,78.0
2022-10-21,0.12957113329015454,0.9545561326869636,-0.07227659724502498,0.8457684957499516,70.0
2022-10-22,-0.1023874013760419,0.9484451310788817,-0.07211763976666286,0.645525304181826,47.0
2022-10-23,-0.04407153819486872,0.9243647729072348,0.28248849528468106,1.2346320187359896,28.0
2022-10-24,0.010624062888105548,0.6890175201284283,0.09000280270909507,1.1371242647535675,72.0
2022-10-25,0.0065261864585311165,1.0282328030972294,0.25924172041149,1.142134524644863,71.0
2022-10-26,0.014524514066615956,0.8767103299991086,0.032768129004082276,1.0664285816599746,79.0
2022-10-27,-0.21669126148462842,0.9468143855103108,0.06036464440581736,0.9414098135663991,77.0
2022-10-28,0.18982819175903154,0.7347046560240063,0.18541674400972058,1.2240976742046006,68.0
2022-10-29,-0.13293761623929085,0.8205226423822666,0.1615313234565611,1.1463546611353526,45.0
2022-10-30,-0.5083570802883123,1.1607855354341339,-0.0882496645985678,0.8002245635112414,35.0
2022-10-31,0.04119516795632985,0.9507291509713323,0.011469614064517067,0.9821892005923434,73.0
2022-11-01,-0.06948514551064305,0.9631873823393855,-0.1267767188871033,0.7713056879164979,57.0
2022-11-02,0.15390076325038685,1.095164679183934,-0.05201050036392058,1.1649646782807572,82.0
2022-11-03,-0.0003654154924851043,1.075402055389902,0.1087528719278016,0.8986245719269079,52.0
2022-11-04,0.030142062009944192,1.201333169508088,-0.04559088438535194,0.9799600715523928,59.0
2022-11-05,-0.04730551792322201,0.9983022315020532,0.06599001108265132,0.8847004307552215,50.0
2022-11-06,-0.2075615573868871,1.1399647702573175,0.19076022683420935,1.2858231386908512,50.0
2022-11-07,0.22586478949746813,1.0250461067192507,0.0939067708767397,1.0158447074018022,70.0
2022-11-08,-0.051787171892057796,0.9827407247105716,0.06231318962240048,0.9956466690298428,94.0
2022-11-09,0.15381530340885266,1.0638553804724256,0.11913535971721824,0.9025847782647054,79.0
2022-11-10,-0.035990915987973784,1.1338317790695511,0.09466969192454386,1.0801942180479303,67.0
2022-11-11,0.007669444827799419,1.1696075935674135,-0.08105249119595777,0.9811033017178454,53.0
2022-11-12,0.012067592314166322,1.037289343036086,0.16178168819004984,1.3246795830355673,26.0
2022-11-13,-0.025397295378365173,1.0131224507696688,-0.12409950401769537,0.585229265255509,31.0
2022-11-14,0.13264732340847035,0.9398981111356137,-0.0771421998653262,0.8390589882924515,65.0
2022-11-15,0.02233536406091528,0.9268049854008403,0.13369226436616563,1.0708479595748348,84.0
2022-11-16,-0.01506472735058989,1.1070062533683642,0.0657281337374395,0.9537571398605449,52.0
2022-11-17,-0.149747155246052,0.9483547641353038,0.3737142064764777,1.4320170106840722,58.0
2022-11-18,0.3014499034866215,1.0461459534748845,0.016940691811450855,0.9025434456670377,91.0
2022-11-19,-0.35115432263690527,1.0944881068948504,-0.1786723856519325,0.7241724144231869,40.0
2022-11-20,-0.12252617498326414,1.0516264778919868,0.05184063738627391,0.9690125875168052,52.0
2022-11-21,-0.1351132948404647,1.0677658312543978,-0.08758224821875482,0.8155036639917895,59.0
2022-11-22,0.042229465786504175,0.9152412378926861,-0.1327614729012529,0.7527979504470801,69.0
2022-11-23,0.1682831600413107,0.9257772128340928,0.0377542239519651,1.0053252212527282,102.0
2022-11-24,0.024623014513184563,1.2537453821052633,-0.1214740269922003,0.8890575488253256,126.0
2022-11-25,0.11292480957612053,1.0206187185078277,-0.13032249219857783,0.8112896132489642,73.0
2022-11-26,-0.34934651582185344,1.2218257038774138,0.22418410932141222,1.2096518502385578,64.0
2022-11-27,-0.14449677351432488,0.8287509397817444,0.09846997892886435,1.0702027725947727,54.0
2022-11-28,0.3989752457488542,1.009430930412295,0.16866328048879362,1.1287353715783774,67.0
2022-11-29,0.06514816291699933,0.8131320872892626,0.10017212199662716,1.1094894677765987,52.0
2022-11-30,-0.041966265607098055,0.7677268923402293,0.12023951277015672,1.2049839837860987,80.0
2022-12-01,0.01966164157503093,0.9027302183108,0.016443215738518806,0.9597903893345652,63.0
2022-12-02,0.04350294764521573,0.81946751337271,-0.14137173686302668,0.9180160827158502,61.0
2022-12-03,0.12347709573428965,1.0808712708912862,-0.04906172082493748,0.8207610125513891,49.0
2022-12-04,-0.016344281380250358,0.9728794041146369,0.1226216879168667,0.9623578332194987,65.0
2022-12-05,-0.07397698095828016,0.693848027334627,-0.07965912927918864,0.915260275499738,46.0
2022-12-06,-0.1063086265788777,0.9918643988311797,0.14653056980240461,1.245557596532535,41.0
2022-12-07,-0.07889713106244724,0.7436618145310228,-0.16878885335962127,0.9916705401242984,37.0
2022-12-08,-0.18226115825109312,1.042642635663426,0.11916747152550158,1.0160784384258046,36.0
2022-12-09,0.046082722319639884,1.0790367715321258,-0.04152469080550378,1.0303855694216464,72.0
2022-12-10,-0.11172753989275819,1.3784897139523922,0.43416539630313233,1.2831644618575688,22.0
2022-12-11,0.20329587256438772,0.835277699694131,0.17606448841547928,1.0375024200863698,50.0
2022-12-12,0.04668947741958571,0.8456011640184926,0.13730064136780226,1.1091287136678758,48.0
2022-12-13,0.08457468335556285,0.9825183964774227,0.06080448801376063,1.0608287350288437,81.0
2022-12-14,-0.1587482566055723,1.150935288242301,-0.2326069282330419,0.4275743612903617,50.0
2022-12-15,-0.08334741043933584,0.957207272952844,0.12390328716004606,1.028112147868221,45.0
2022-12-16,0.019490809815428153,1.0637737836609376,0.07137396296756121,1.084264355520962,74.0
2022-12-17,-0.022490759349279008,0.8177161237747456,-0.07584240665273098,0.9234524010974355,41.0
2022-12-18,-0.07728100423317893,1.3004584241565549,-0.2614869864505198,0.6841892155056032,38.0
2022-12-19,0.04802613714478474,1.0670604308980223,-0.004253325122734318,1.1288389414600366,64.0
2022-12-20,-0.0628015533833957,1.0646075845071645,-0.15319665677738167,0.7265659769021455,46.0
2022-12-21,0.20165430916571683,0.7198743849974666,-0.09361511209860916,0.677917908678239,44.0
2022-12-22,-0.13077187043626012,1.035399734745504,0.18432826392540952,1.1386172641891246,69.0
2022-12-23,0.2526162003412175,0.8646665191300607,-0.05198615523223115,0.9392288224799618,52.0
2022-12-24,-0.06968812953542373,0.6400299234966587,-0.11703828815011338,0.6947567476011013,38.0
2022-12-25,-0.1266215144731348,1.408111112425651,-0.11150644332365486,0.7548686972643072,20.0
2022-12-26,-0.0873058933008986,0.929918258299421,0.005002681509962282,0.9864482810993422,55.0
2022-12-27,0.2381208432422511,0.8975137743900066,-0.007152465509745324,0.7757489918622229,48.0
2022-12-28,0.05022896922987244,1.0435197464984314,-0.17132599103015064,0.8514900756174801,57.0
2022-12-29,0.08939012398519124,1.0390770604346682,0.2197543264994102,1.2198115588794953,52.0
2022-12-30,0.7010758088643316,1.0690947624119196,-0.24935445996554767,0.5817528042628195,30.0
2022-12-31,0.16689173610151883,0.6533053114560884,0.18050339219186992,1.0206038184772934,45.0
2023-01-01,0.21143689977660887,0.9043250180322182,-0.05987811183483518,0.7282781146783766,38.0
2023-01-02,-0.11410086556821214,0.9041266261488956,0.43194824162815904,1.5735794787842479,29.0
2023-01-03,0.3195663090053306,0.8050199438590502,-0.02223983621388198,1.1620946341861065,48.0
2023-01-04,0.0040448780703384426,0.9283327751443163,0.22584597655196917,1.0300446873875524,40.0
2023-01-05,0.14929406381333915,1.113097821586942,-0.10152151216472628,0.8617603543089541,55.0
2023-01-06,-0.1188877834958274,0.9924386929866098,0.0038520344161869693,1.1395983919604527,54.0
2023-01-07,0.1984618339216707,1.081013671543427,-0.02031756910227995,1.1025464308929884,21.0
2023-01-08,-0.2478419503972017,0.7924584442245817,0.195468361769422,1.2763882749913587,52.0
2023-01-09,0.17229939219795834,1.156901204431466,-0.2264288356098324,0.5457314501648683,74.0
2023-01-10,0.005175621895353233,1.0627578953682293,-0.3764930377901124,0.5793961790433709,25.0
2023-01-11,0.032301812948237134,0.849683764843496,0.040309487452603154,0.838170613824419,28.0
2023-01-12,-0.036976294687897385,0.6944558425078412,-0.17935918735600218,0.6619477302230607,35.0
2023-01-13,0.1439266506432233,0.878598722596551,0.12178376006465214,1.3497941251106678,89.0
2023-01-14,0.083998887126679,0.6987537980503224,-0.22061361162572737,0.47665821039311496,30.0
2023-01-15,0.4153041322669449,0.9038868525932411,-0.057654745833748106,0.78360821300407,11.0
2023-01-16,0.15641444627782652,0.9623647103207362,0.06973371667215407,0.8676260221365462,24.0
2023-01-17,0.33907996606462437,1.0595300460289532,0.08147466432215748,1.0094496544025957,48.0
2023-01-18,-0.14733122760397602,0.8984953204261574,-0.008159524082232056,0.9171337578561907,48.0
2023-01-19,-0.0005035163653100225,1.0163028267929144,0.06072786675830354,1.1310715026823157,61.0
2023-01-20,0.0220836265933754,0.9292667674690668,-0.18956846193243104,0.6782175504107938,71.0
2023-01-21,-0.24843997415109748,0.8662967935152531,-0.039739053228710214,1.1714185313938423,32.0
2023-01-22,-0.09382598743742382,1.3775452476500427,-0.1274382975962483,0.8433811986437322,42.0
2023-01-23,-0.098810781829642,1.168577204307508,-0.08199532556942793,0.7813693519514807,44.0
2023-01-24,0.13373776595886974,0.834314941485007,0.012146239414518327,1.0102322892431777,59.0
2023-01-25,-0.0007972800896623873,1.08898584375786,0.21824007156110614,1.3802771074027633,35.0
2023-01-26,0.005746887438847701,0.8642430228557857,-0.011057840900906276,1.090570585569948,55.0
2023-01-27,-0.06709910947441777,0.9961820879639575,0.1572231617107063,1.0856210949953655,54.0
2023-01-28,-0.09233329285601563,1.3242794769077522,0.0919243622885318,0.9580348475721605,47.0
2023-01-29,0.16769248229172565,1.2367256278955416,-0.20657078806404822,0.8757939449170715,26.0
2023-01-30,0.15524674634935406,0.9964296918923237,-0.22171403843010892,0.49650287291767603,49.0
2023-01-31,0.011540888747033781,1.0204306675811265,0.03035814242225439,0.8438559710969649,46.0
2023-02-01,0.4251712214600546,0.922743623230687,-0.04414834517883574,0.9456025937341351,37.0
2023-02-02,0.06574760721708088,0.7483720842374606,0.17784537722820803,1.065248245593286,51.0
2023-02-03,0.04566307905660938,0.9619649434025719,-0.030811625829400058,1.1090101863810342,37.0
2023-02-04,0.24130435425043253,0.5623402354600214,-0.2407316931761882,0.5242656020461185,29.0
2023-02-05,0.006585221221524721,0.949751999091089,-0.12881160848518713,0.6204390404575614,47.0
2023-02-06,-0.15074766264098405,0.9425914247755395,-0.15937562619345846,0.7151464202237735,21.0
2023-02-07,0.059667986730086296,0.9184055358708275,-0.03734388339105327,0.885666972198256,53.0
2023-02-08,-0.1372044016982749,1.1889740295079703,-0.029689448115812145,1.0374239945958412,37.0
2023-02-09,0.10605635708093267,0.8034296329181196,-0.031061221535019706,1.0073944524011789,64.0
2023-02-10,0.12657355066442585,1.0137960202151917,-0.14269071702523428,0.6963417459226239,51.0
2023-02-11,-0.18341058047241773,0.9528587151114302,0.1929898849786836,0.983942363874306,15.0
2023-02-12,-0.5246105616990544,1.3444145041233884,0.257568882869127,0.7287920773064215,9.0
2023-02-13,0.18077405605114003,0.7564116013826856,0.12237972031366053,1.126131862165723,35.0
2023-02-14,-0.03363281610654993,0.8937122325752963,0.2859282093806245,1.521054984663771,28.0
2023-02-15,-0.10910947540518616,0.9995512482858869,0.16572878099126223,1.4762419259107358,45.0
2023-02-16,-0.04629533139762317,1.1284523001658018,-0.058995190702170415,1.07116774403469,49.0
2023-02-17,0.12967214290196274,0.7258317212517714,0.006270172941962924,0.9927550299954633,103.0
2023-02-18,-0.033675636222146664,1.0097048603314875,-0.05406360224328236,0.8055517829069143,41.0
2023-02-19,0.10096952209703022,1.0134645828017188,0.0112095305496269,0.9999697469823855,23.0
2023-02-20,0.05332335148733173,0.8518015388040794,0.19407998413039051,1.1257923455131773,35.0
2023-02-21,-0.012134891476728481,1.1456470304501192,0.07423454637273412,1.1620457367245127,54.0
2023-02-22,-0.08127207682373183,1.2605921274204386,0.1029323185474158,1.113149933121762,41.0
2023-02-23,0.20164382878033543,0.950793081473199,-0.012581438139994803,0.9756079875171901,40.0
2023-02-24,-0.09952442692499912,0.9750348656382041,-0.06962967444846646,0.9190159339801929,46.0
2023-02-25,-0.09142620774406972,1.2220235989445527,0.026407028471355558,1.031854772726103,52.0
2023-02-26,0.1019451918724242,0.9035964035041065,-0.08082422279596198,0.6731233311516166,35.0
2023-02-27,0.13906852449738338,1.1476705660741244,0.03303776966390516,1.1127957040522567,50.0
2023-02-28,-0.12935959041997147,0.8653019050323686,0.007226047905218865,1.0498457334068052,54.0
2023-03-01,-0.07454862711839803,1.1144542997651987,-0.1809965458840648,0.7574131528734029,56.0
2023-03-02,-0.1588074056629333,1.0781037146203185,-0.10629026871007936,1.119805384929765,83.0
2023-03-03,-0.00666189663456994,1.3141488310378142,0.1405432155457723,1.0437165766721417,61.0
2023-03-04,0.21859323010762308,0.9173039623407996,-0.13313712005508616,0.7916842521363879,48.0
2023-03-05,0.14001645252570705,1.2831655692717947,-0.34292125536174317,0.3538558323999045,12.0
2023-03-06,-0.1414422568079363,0.917371659791536,-0.008667354931705484,0.9333186730598643,69.0
2023-03-07,0.1441705193136892,1.1361324463331364,-0.03877998248169484,0.9731286753927205,44.0
2023-03-08,-0.12492096148404437,0.8682201880041539,0.05875409418176908,1.091220390963846,53.0
2023-03-09,-0.1409789923153626,1.0497449815094548,-0.09326302179140138,0.7941857685608156,87.0
2023-03-10,0.18009012848461634,0.7995560507418721,0.2186933845490898,1.212773527102131,80.0
2023-03-11,-0.3699747075668022,0.9366235024240724,0.6384742384868279,2.1175523287767812,15.0
2023-03-12,-0.06867431106854842,0.9015225820732728,0.14106901195396584,1.0964505545656775,14.0
2023-03-13,0.23176389551168422,1.0807820724188564,-0.02781908988623915,1.0569732137482364,63.0
2023-03-14,-0.11710338161764634,1.0617102241792893,-0.09961750504927083,0.9082560005988382,74.0
2023-03-15,-0.2790832716255781,1.1077109339070508,0.4994747735316279,1.5722020345397527,36.0
2023-03-16,0.2675736665769702,0.9752906859566207,0.007235273612590638,0.8558597609287746,51.0
2023-03-17,0.035454552751977064,1.1462445338732812,0.018633632173159772,1.0932607303349442,39.0
2023-03-18,0.20585451863329998,0.833108880697596,-0.05876763378330992,1.0331033791744118,57.0
2023-03-19,0.1791117283473052,1.04960704516951,-0.15077839362210954,0.9463611680888898,49.0
2023-03-20,0.03712995134362689,1.059551228677355,0.05702812308053997,1.0795334696566574,69.0
2023-03-21,0.26538876704791176,0.8449045684001646,0.09135232863649861,1.128067314689375,57.0
2023-03-22,-0.12887485187110045,1.3471705141673982,-0.29269958517153105,0.4786046710491686,21.0
2023-03-23,-0.10150608438943062,1.032891857730247,0.05577040320474739,1.0633217235650325,77.0
2023-03-24,-0.20120146899600533,0.8618216644702877,-0.12402748266669462,0.8544013728314457,42.0
2023-03-25,0.07867566845863579,1.0330678072802653,0.160472459548157,0.8873161367546368,36.0
2023-03-26,0.23162354495063947,0.6352169245213849,0.011643544847962047,0.9864161056676781,40.0
2023-03-27,0.2638347964271348,0.8944384151664576,-0.054937533431780365,0.9864692305944652,30.0
2023-03-28,0.2249505046585645,1.016137013102238,-0.11016142150296367,1.226732800186383,24.0
2023-03-29,0.014135381857922178,1.5397328270082122,-0.34994373779312604,0.2627231434445334,24.0
2023-03-30,0.3068025849419205,0.9619554642391558,-0.09361384331781383,0.6918957129417994,65.0
2023-03-31,-0.031026972198327663,0.7165915855176408,-0.06200478527658074,0.7561539192320291,25.0
2023-04-01,-0.0487046321089029,0.7949551066309642,-0.042675905574088055,1.3298867352313681,29.0
2023-04-02,-0.021298251606521632,1.0421577686415582,-0.04941210139313128,0.6775541502677465,27.0
2023-04-03,0.1702018465689927,0.9033652789738228,-0.04307698650981721,0.8613690405355203,39.0
2023-04-04,-0.2906335807443778,1.015865676290578,0.03713160451329993,1.2158985568287342,40.0
2023-04-05,0.029705306000054072,0.88616093381995,0.01853814855089775,1.1886332335422811,53.0
2023-04-06,0.2340321024067247,0.8637803297233329,0.2726502351650464,1.3585836227287205,36.0
2023-04-07,-0.046251260309916664,1.0562723902128708,0.17509316764056992,1.5056001655197095,41.0
2023-04-08,-0.2382371641740858,0.8650130742638844,-0.1528059898883089,0.6148628928188656,45.0
2023-04-09,0.0007179876891844826,0.9797280571893143,-0.038571483858284655,1.0476214980355207,48.0
2023-04-10,0.03665968587894477,1.1804634016634519,0.9873407041438477,2.371997681942084,23.0
2023-04-11,-0.17320854317695975,0.9850700393993597,0.19388661502365645,1.0410620948092306,37.0
2023-04-12,0.16025176010056524,0.9300668883198814,-0.022272757435758492,1.1483878572902289,52.0
2023-04-13,-0.10889594727775469,0.973294944774898,0.06890882909688155,1.1252666707917343,62.0
2023-04-14,0.19507314538865655,0.9500542219226529,0.34538641619731486,1.3931486683769643,40.0
2023-04-15,0.4698445009004513,1.3535786669008465,0.048401264457270686,0.815922265984239,12.0
2023-04-16,-0.015318114614296796,0.7996042211801486,0.12762466626225946,1.0217069487199144,38.0
2023-04-17,-0.28428752106327976,1.0427101750308039,-0.05534916434360759,0.9090995069016119,65.0
2023-04-18,-0.20025170409100565,0.992414781455231,0.1474602769676896,1.1900722884452757,63.0
2023-04-19,-0.11903929447277617,1.010824281975312,-0.03079736460674796,1.1244018263955122,53.0
2023-04-20,-0.11741223141002169,1.0789699804594408,-0.014769396087668288,0.9579265966326105,37.0
2023-04-21,0.20801263006025808,1.0003988549287681,0.03832239339152647,1.046227190923729,38.0
2023-04-22,-0.3190325055866255,1.1781886871094722,-0.15453936504057342,0.6670637628038903,13.0
2023-04-23,-0.18302330501390146,1.1020795617314383,0.2271061903547265,1.127392709787801,23.0
2023-04-24,0.08046205427798152,0.9395855194486074,0.0019648064837024678,0.9199534784103044,60.0
2023-04-25,-0.17498111747937392,0.808539183035709,0.24912411829108236,1.2616343557720795,16.0
2023-04-26,0.07575672933947773,0.853930126166162,0.02870051082841428,1.082976787354335,62.0
2023-04-27,-0.04826933583467339,0.9167051604474098,-0.12244524951832977,0.9689466725188588,40.0
2023-04-28,0.16895866047162061,0.8988929491121426,-0.11085667216470368,0.9159820367096372,53.0
2023-04-29,0.2609614287728019,0.9476188963301329,0.3452678261914104,1.3809255957068938,24.0
2023-04-30,-0.3208380033074631,1.1527710479458693,0.2741413042006054,1.283581521054909,14.0
2023-05-01,0.13322532372538312,0.73691775771267,-0.06797574699385416,0.87299438729289,46.0
2023-05-02,0.01576709873869947,0.9894467570879882,-0.05089413716037097,0.6538300843434722,44.0
2023-05-03,0.0920901200187825,0.5957664041728649,-0.053971153980333204,0.9297959244979004,43.0
2023-05-04,0.23260149861753254,0.9603343557578836,0.17459470578759945,1.418726622150012,32.0
